1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,18,19
6643,Vardhyakya Chikitsa ,6643,Rajan Kulkarni,Vardhyakya Chikitsa ,120,Dhanwantari publication,240,Nagpur,CR3096,2/20/2013,4,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6644,Vardhyakya Chikitsa ,6644,Rajan Kulkarni,Vardhyakya Chikitsa ,120,Dhanwantari publication,240,Nagpur,CR3096,2/20/2013,4,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6645,Kaychikitsa -MCQ,6645,Rajan Kulkarni,Kaychikitsa -MCQ,60,Dhanwantari publication,136,Nagpur,CR3096,2/20/2013,4,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6646,Kaychikitsa -MCQ,6646,Rajan Kulkarni,Kaychikitsa -MCQ,60,Dhanwantari publication,136,Nagpur,CR3096,2/20/2013,4,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6647,Kaychikitsa -MCQ,6647,Rajan Kulkarni,Kaychikitsa -MCQ,60,Dhanwantari publication,136,Nagpur,CR3096,2/20/2013,4,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6648,Kaychikitsa -MCQ,6648,Rajan Kulkarni,Kaychikitsa -MCQ,60,Dhanwantari publication,136,Nagpur,CR3096,2/20/2013,4,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6649,Kaychikitsa -MCQ,6649,Rajan Kulkarni,Kaychikitsa -MCQ,60,Dhanwantari publication,136,Nagpur,CR3096,2/20/2013,4,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6650,Kaychikitsa -MCQ,6650,Rajan Kulkarni,Kaychikitsa -MCQ,60,Dhanwantari publication,136,Nagpur,CR3096,2/20/2013,4,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6651,Kaychikitsa -MCQ,6651,Rajan Kulkarni,Kaychikitsa -MCQ,60,Dhanwantari publication,136,Nagpur,CR3096,2/20/2013,4,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6652,Kaychikitsa -MCQ,6652,Rajan Kulkarni,Kaychikitsa -MCQ,60,Dhanwantari publication,136,Nagpur,CR3096,2/20/2013,4,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6653,Kaychikitsa -MCQ,6653,Rajan Kulkarni,Kaychikitsa -MCQ,60,Dhanwantari publication,136,Nagpur,CR3096,2/20/2013,4,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6654,Kaychikitsa -MCQ,6654,Rajan Kulkarni,Kaychikitsa -MCQ,60,Dhanwantari publication,136,Nagpur,CR3096,2/20/2013,4,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6655,Sanshipt Dravyagun Vigyan ,6655,Shripad kulkarni,Sanshipt Dravyagun Vigyan ,180,Eklavya Publication,394,Nagpur,CR3096,2/20/2013,34,CR3096,2/20/2013,STUDENT,Available,Dravyaguna ,Marathi,
6656,Sanshipt Dravyagun Vigyan ,6656,Shripad kulkarni,Sanshipt Dravyagun Vigyan ,180,Eklavya Publication,394,Nagpur,CR3096,2/20/2013,34,CR3096,2/20/2013,STUDENT,Available,Dravyaguna ,Marathi,
6657,Sanshipt Dravyagun Vigyan ,6657,Shripad kulkarni,Sanshipt Dravyagun Vigyan ,180,Eklavya Publication,394,Nagpur,CR3096,2/20/2013,34,CR3096,2/20/2013,STUDENT,Available,Dravyaguna ,Marathi,
6658,Sanshipt Dravyagun Vigyan ,6658,Shripad kulkarni,Sanshipt Dravyagun Vigyan ,180,Eklavya Publication,394,Nagpur,CR3096,2/20/2013,34,CR3096,2/20/2013,STUDENT,Available,Dravyaguna ,Marathi,
6659,Sanshipt Dravyagun Vigyan ,6659,Shripad kulkarni,Sanshipt Dravyagun Vigyan ,180,Eklavya Publication,394,Nagpur,CR3096,2/20/2013,34,CR3096,2/20/2013,STUDENT,Available,Dravyaguna ,Marathi,
6660,Sanshipt Dravyagun Vigyan ,6660,Shripad kulkarni,Sanshipt Dravyagun Vigyan ,180,Eklavya Publication,394,Nagpur,CR3096,2/20/2013,34,CR3096,2/20/2013,STUDENT,Available,Dravyaguna ,Marathi,
6661,Sanshipt Dravyagun Vigyan ,6661,Shripad kulkarni,Sanshipt Dravyagun Vigyan ,180,Eklavya Publication,394,Nagpur,CR3096,2/20/2013,34,CR3096,2/20/2013,STUDENT,Available,Dravyaguna ,Marathi,
6662,Sanshipt Dravyagun Vigyan ,6662,Shripad kulkarni,Sanshipt Dravyagun Vigyan ,180,Eklavya Publication,394,Nagpur,CR3096,2/20/2013,34,CR3096,2/20/2013,STUDENT,Available,Dravyaguna ,Marathi,
6663,Sanshipt Dravyagun Vigyan ,6663,Shripad kulkarni,Sanshipt Dravyagun Vigyan ,180,Eklavya Publication,394,Nagpur,CR3096,2/20/2013,34,CR3096,2/20/2013,STUDENT,Available,Dravyaguna ,Marathi,
6664,Sanshipt Dravyagun Vigyan ,6664,Shripad kulkarni,Sanshipt Dravyagun Vigyan ,180,Eklavya Publication,394,Nagpur,CR3096,2/20/2013,34,CR3096,2/20/2013,STUDENT,Available,Dravyaguna ,Marathi,
6665,Shalyatantra -MCQs,6665,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6666,Shalyatantra -MCQs,6666,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6667,Shalyatantra -MCQs,6667,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6668,Shalyatantra -MCQs,6668,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6669,Shalyatantra -MCQs,6669,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6670,Shalyatantra -MCQs,6670,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6671,Shalyatantra -MCQs,6671,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6672,Shalyatantra -MCQs,6672,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6673,Shalyatantra -MCQs,6673,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6674,Shalyatantra -MCQs,6674,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6675,Shalyatantra -MCQs,6675,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6676,Shalyatantra -MCQs,6676,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6677,Shalyatantra -MCQs,6677,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6678,Shalyatantra -MCQs,6678,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6679,Shalyatantra -MCQs,6679,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6680,Shalyatantra -MCQs,6680,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6681,Shalyatantra -MCQs,6681,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6682,Shalyatantra -MCQs,6682,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6683,Shalyatantra -MCQs,6683,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6684,Shalyatantra -MCQs,6684,Wani Kulkarni,Shalyatantra -MCQs,30,Gajanan Publication,51,Nagpur,CR3096,2/20/2013,23,CR3096,2/20/2013,STUDENT,Available,Shalyatantra,Marathi,
6685,Psycology In Physical Education and Sports,6685,S.K.Mangal,Psycology In Physical Education and Sports,150,Tandon Publication,88,Nagpur,CR3096,2/20/2013,33,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,English,
6686,Bada Gau Kshi G Angai,6686,Subhash Marlewar,Bada Gau Kshi G Angai,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6687,Bada Gau Kshi G Angai,6687,Subhash Marlewar,Bada Gau Kshi G Angai,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6688,Bada Gau Kshi G Angai,6688,Subhash Marlewar,Bada Gau Kshi G Angai,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6689,Bada Gau Kshi G Angai,6689,Subhash Marlewar,Bada Gau Kshi G Angai,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6690,Bada Gau Kshi G Angai,6690,Subhash Marlewar,Bada Gau Kshi G Angai,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6691,Bada Gau Kshi G Angai,6691,Subhash Marlewar,Bada Gau Kshi G Angai,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6692,Bada Gau Kshi G Angai,6692,Subhash Marlewar,Bada Gau Kshi G Angai,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6693,Jichya Hati Padnyachi Dori,6693,Subhash Marlewar,Jichya Hati Padnyachi Dori,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6694,Jichya Hati Padnyachi Dori,6694,Subhash Marlewar,Jichya Hati Padnyachi Dori,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6695,Jichya Hati Padnyachi Dori,6695,Subhash Marlewar,Jichya Hati Padnyachi Dori,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6696,Jichya Hati Padnyachi Dori,6696,Subhash Marlewar,Jichya Hati Padnyachi Dori,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6697,Jichya Hati Padnyachi Dori,6697,Subhash Marlewar,Jichya Hati Padnyachi Dori,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6698,Jichya Hati Padnyachi Dori,6698,Subhash Marlewar,Jichya Hati Padnyachi Dori,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6699,Jichya Hati Padnyachi Dori,6699,Subhash Marlewar,Jichya Hati Padnyachi Dori,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6700,Jichya Hati Padnyachi Dori,6700,Subhash Marlewar,Jichya Hati Padnyachi Dori,30,Vission Publication,58,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaumarbhritya,Marathi,
6701,Laghu Sidhant Kaumudi ,6701,Gomti Prasad Mishra,Laghu Sidhant Kaumudi ,75,Chaukhamba prakashan,356,Nagpur,CR3096,2/20/2013,14,CR3096,2/20/2013,STUDENT,Available,Samhita sidhant ,Sanskrit,
6702,Laghu Sidhant Kaumudi ,6702,Gomti Prasad Mishra,Laghu Sidhant Kaumudi ,75,Chaukhamba prakashan,356,Nagpur,CR3096,2/20/2013,14,CR3096,2/20/2013,STUDENT,Available,Samhita sidhant ,Sanskrit,
6703,Laghu Sidhant Kaumudi ,6703,Gomti Prasad Mishra,Laghu Sidhant Kaumudi ,75,Chaukhamba prakashan,356,Nagpur,CR3096,2/20/2013,14,CR3096,2/20/2013,STUDENT,Available,Samhita sidhant ,Sanskrit,
6704,Laghu Sidhant Kaumudi ,6704,Gomti Prasad Mishra,Laghu Sidhant Kaumudi ,75,Chaukhamba prakashan,356,Nagpur,CR3096,2/20/2013,14,CR3096,2/20/2013,STUDENT,Available,Samhita sidhant ,Sanskrit,
6705,Laghu Sidhant Kaumudi ,6705,Gomti Prasad Mishra,Laghu Sidhant Kaumudi ,75,Chaukhamba prakashan,356,Nagpur,CR3096,2/20/2013,14,CR3096,2/20/2013,STUDENT,Available,Samhita sidhant ,Sanskrit,
6706,Laghu Sidhant Kaumudi ,6706,Gomti Prasad Mishra,Laghu Sidhant Kaumudi ,75,Chaukhamba prakashan,356,Nagpur,CR3096,2/20/2013,14,CR3096,2/20/2013,STUDENT,Available,Samhita sidhant ,Sanskrit,
6707,Laghu Sidhant Kaumudi ,6707,Gomti Prasad Mishra,Laghu Sidhant Kaumudi ,75,Chaukhamba prakashan,356,Nagpur,CR3096,2/20/2013,14,CR3096,2/20/2013,STUDENT,Available,Samhita sidhant ,Sanskrit,
6708,Laghu Sidhant Kaumudi ,6708,Gomti Prasad Mishra,Laghu Sidhant Kaumudi ,75,Chaukhamba prakashan,356,Nagpur,CR3096,2/20/2013,14,CR3096,2/20/2013,STUDENT,Available,Samhita sidhant ,Sanskrit,
6709,Laghu Sidhant Kaumudi ,6709,Gomti Prasad Mishra,Laghu Sidhant Kaumudi ,75,Chaukhamba prakashan,356,Nagpur,CR3096,2/20/2013,14,CR3096,2/20/2013,STUDENT,Available,Samhita sidhant ,Sanskrit,
6710,Laghu Sidhant Kaumudi ,6710,Gomti Prasad Mishra,Laghu Sidhant Kaumudi ,75,Chaukhamba prakashan,356,Nagpur,CR3096,2/20/2013,14,CR3096,2/20/2013,STUDENT,Available,Samhita sidhant ,Sanskrit,
6711,sansargjanya rog,6711,Safiya Momin,sansargjanya rog,80,Sirajo Shafi Prakashan,174,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,kayachikitsa,Marathi,
6712,sansargjanya rog,6712,Safiya Momin,sansargjanya rog,80,Sirajo Shafi Prakashan,174,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,kayachikitsa,Marathi,
6713,sansargjanya rog,6713,Safiya Momin,sansargjanya rog,80,Sirajo Shafi Prakashan,174,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,kayachikitsa,Marathi,
6714,sansargjanya rog,6714,Safiya Momin,sansargjanya rog,80,Sirajo Shafi Prakashan,174,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,kayachikitsa,Marathi,
6715,sansargjanya rog,6715,Safiya Momin,sansargjanya rog,80,Sirajo Shafi Prakashan,174,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,kayachikitsa,Marathi,
6716,sansargjanya rog,6716,Safiya Momin,sansargjanya rog,80,Sirajo Shafi Prakashan,174,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,kayachikitsa,Marathi,
6717,sansargjanya rog,6717,Safiya Momin,sansargjanya rog,80,Sirajo Shafi Prakashan,174,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,kayachikitsa,Marathi,
6718,sansargjanya rog,6718,Safiya Momin,sansargjanya rog,80,Sirajo Shafi Prakashan,174,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,kayachikitsa,Marathi,
6719,sansargjanya rog,6719,Safiya Momin,sansargjanya rog,80,Sirajo Shafi Prakashan,174,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,kayachikitsa,Marathi,
6720,sansargjanya rog,6720,Safiya Momin,sansargjanya rog,80,Sirajo Shafi Prakashan,174,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,kayachikitsa,Marathi,
6721,Strirog Shastra,6721,Safiya Momin,Strirog Shastra,80,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,7,CR3096,2/20/2013,STUDENT,Available,Strirog ,Marathi,
6722,Strirog Shastra,6722,Safiya Momin,Strirog Shastra,80,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,7,CR3096,2/20/2013,STUDENT,Available,Strirog ,Marathi,
6723,Strirog Shastra,6723,Safiya Momin,Strirog Shastra,80,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,7,CR3096,2/20/2013,STUDENT,Available,Strirog ,Marathi,
6724,Strirog Shastra,6724,Safiya Momin,Strirog Shastra,80,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,7,CR3096,2/20/2013,STUDENT,Available,Strirog ,Marathi,
6725,Strirog Shastra,6725,Safiya Momin,Strirog Shastra,80,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,7,CR3096,2/20/2013,STUDENT,Available,Strirog ,Marathi,
6726,Prathamopchar ,6726,Safiya Momin,Prathamopchar ,70,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6727,Prathamopchar ,6727,Safiya Momin,Prathamopchar ,70,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6728,Prathamopchar ,6728,Safiya Momin,Prathamopchar ,70,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6729,Prathamopchar ,6729,Safiya Momin,Prathamopchar ,70,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6730,Prathamopchar ,6730,Safiya Momin,Prathamopchar ,70,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6731,Prathamopchar ,6731,Safiya Momin,Prathamopchar ,70,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6732,Prathamopchar ,6732,Safiya Momin,Prathamopchar ,70,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6733,Prathamopchar ,6733,Safiya Momin,Prathamopchar ,70,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6734,Prathamopchar ,6734,Safiya Momin,Prathamopchar ,70,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6735,Prathamopchar ,6735,Safiya Momin,Prathamopchar ,70,Sirajo Shafi Prakashan,136,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kayachikitsa,Marathi,
6736,Text Book Of Pharmacology,6736,K.R.Arumugam,Text Book Of Pharmacology,90,Sathiya Publication,209,Nagpur,CR3096,2/20/2013,2,CR3096,2/20/2013,STUDENT,Available,Dravyaguna ,English,
6737,Text Book Of Pharmacology,6737,K.R.Arumugam,Text Book Of Pharmacology,90,Sathiya Publication,209,Nagpur,CR3096,2/20/2013,2,CR3096,2/20/2013,STUDENT,Available,Dravyaguna ,English,
6738,Text Book Of Pharmacology,6738,K.R.Arumugam,Text Book Of Pharmacology,90,Sathiya Publication,209,Nagpur,CR3096,2/20/2013,2,CR3096,2/20/2013,STUDENT,Available,Dravyaguna ,English,
6739,Ashe Ajar Ashe upchar,6739,Ajit nandnikar,Ashe Ajar Ashe upchar,20,Vission Publication,36,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaychikitsa,Marathi,
6740,Ashe Ajar Ashe upchar,6740,Ajit nandnikar,Ashe Ajar Ashe upchar,20,Vission Publication,36,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaychikitsa,Marathi,
6741,Ashe Ajar Ashe upchar,6741,Ajit nandnikar,Ashe Ajar Ashe upchar,20,Vission Publication,36,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaychikitsa,Marathi,
6742,Ashe Ajar Ashe upchar,6742,Ajit nandnikar,Ashe Ajar Ashe upchar,20,Vission Publication,36,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaychikitsa,Marathi,
6743,Ashe Ajar Ashe upchar,6743,Ajit nandnikar,Ashe Ajar Ashe upchar,20,Vission Publication,36,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaychikitsa,Marathi,
6744,Ashe Ajar Ashe upchar,6744,Ajit nandnikar,Ashe Ajar Ashe upchar,20,Vission Publication,36,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaychikitsa,Marathi,
6745,Ashe Ajar Ashe upchar,6745,Ajit nandnikar,Ashe Ajar Ashe upchar,20,Vission Publication,36,Nagpur,CR3096,2/20/2013,21,CR3096,2/20/2013,STUDENT,Available,Kaychikitsa,Marathi,
6746,Sharir rachana vigyan bahuparyayi prashna sanch,6746,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6747,Sharir rachana vigyan bahuparyayi prashna sanch,6747,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6748,Sharir rachana vigyan bahuparyayi prashna sanch,6748,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6749,Sharir rachana vigyan bahuparyayi prashna sanch,6749,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6750,Sharir rachana vigyan bahuparyayi prashna sanch,6750,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6751,Sharir rachana vigyan bahuparyayi prashna sanch,6751,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6752,Sharir rachana vigyan bahuparyayi prashna sanch,6752,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6753,Sharir rachana vigyan bahuparyayi prashna sanch,6753,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6754,Sharir rachana vigyan bahuparyayi prashna sanch,6754,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6755,Sharir rachana vigyan bahuparyayi prashna sanch,6755,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6756,Sharir rachana vigyan bahuparyayi prashna sanch,6756,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6757,Sharir rachana vigyan bahuparyayi prashna sanch,6757,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6758,Sharir rachana vigyan bahuparyayi prashna sanch,6758,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6759,Sharir rachana vigyan bahuparyayi prashna sanch,6759,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6760,Sharir rachana vigyan bahuparyayi prashna sanch,6760,Ramkrushna Newhare,Sharir rachana vigyan bahuparyayi prashna sanch,120,Atharwa Prakashan,128,Nagpur,CR3096,2/20/2013,17,CR3096,2/20/2013,STUDENT,Available,Sharir Rachana,Marathi,
6761,Shalakyatantra-karna nasa Shirorog,6761,Ramesh Padmawar,Shalakyatantra-karna nasa Shirorog,55,Baidyanath publishers,231,Nagpur,CR3096,2/20/2013,9,CR3096,2/20/2013,STUDENT,Available,Shalakya,Marathi,
